,Temperature,Humidity,doorOpened,isCloudy,isRaining
1101,21.525349607219763,0.4645429811750449,False,False,False
1102,21.514720242868755,0.46251291086250435,False,False,False
1103,21.504167687186253,0.4603983937055864,False,False,False
1104,21.493992541243248,0.4582226795053288,False,False,False
1105,21.484401199129188,0.4560038826774796,False,False,False
1106,21.47553402756203,0.4537561124258341,False,False,False
1107,21.467484802590125,0.45149035427355144,False,False,False
1108,21.46031411847562,0.4492151576537352,False,False,False
1109,21.45405864218216,0.44693717222627716,False,False,False
1110,21.4487375061221,0.4446615662012258,False,False,False
1111,21.444356731070123,0.4423923526272808,False,False,False
1112,21.468812294616633,0.4418926438931234,True,False,False
1113,21.51260626970768,0.4427600502347956,True,False,False
1114,21.54130009613038,0.442920866567835,False,False,False
1115,21.587781504920798,0.4442953604527532,True,False,False
1116,21.645992643564085,0.4466037207221605,True,False,False
1117,21.71176451661032,0.44962785118383164,True,False,False
1118,21.754329928170872,0.45143779194526956,False,False,False
1119,21.78120448058924,0.4523059280606724,False,False,False
1120,21.797555424992986,0.45244469628923933,False,False,False
1121,21.806929105890177,0.4520197741401841,False,False,False
1122,21.811752952515565,0.4511603673236432,False,False,False
1123,21.81368191066662,0.4499672339582257,False,False,False
1124,21.81383754147339,0.44851894344878496,False,False,False
1125,21.812973063099264,0.4468767584070034,False,False,False
1126,21.839487295550303,0.4468484425454138,True,False,False
1127,21.85631735084488,0.4463064308307401,False,False,False
1128,21.866630769416865,0.44536897819954824,False,False,False
1129,21.872591192765903,0.44412830179253815,False,False,False
1130,21.875669636666505,0.44265630967101466,False,False,False
1131,21.876859343231637,0.44100906921172117,False,False,False
1132,21.876824103143345,0.43923029245083645,False,False,False
1133,21.87600067274187,0.43735405464835764,False,False,False
1134,21.874669516692826,0.43540691476442506,False,False,False
1135,21.90090369510906,0.43516956942699936,True,False,False
1136,21.917416669830864,0.43449334302283316,False,False,False
1137,21.927223474088755,0.4334800259646493,False,False,False
1138,21.932385018443302,0.43220899477579966,False,False,False
1139,21.934304618480052,0.43074214353019424,False,False,False
1140,21.93393266714849,0.4291277303716043,False,False,False
1141,21.959807924825423,0.42916337779491354,True,False,False
1142,21.974969073222642,0.42871361286172854,False,False,False
1143,21.98265985866279,0.427890524564826,False,False,False
1144,21.985103725743947,0.4267815228087304,False,False,False
1145,21.983821255313885,0.4254547681885101,False,False,False
1146,21.979849247311275,0.42396340721344494,False,False,False
1147,22.001791934794483,0.4241088757777304,True,False,False
1148,22.040639364469264,0.4255186758639091,True,False,False
1149,22.06229122784336,0.4261424173678661,False,False,False
